STT,Ngày,Mã,Tham chiếu,Mở cửa,Đóng cửa,Cao nhất,Thấp nhất,Trung bình,Thay đổi giá(+/-),Thay đổi giá(%),KLGD khớp lệnh,GTGD khớp lệnh,KLGD thỏa thuận,GTGD thỏa thuận,KL Tổng giao dịch,GT Tổng giao dịch,Tổng giao dịch
204,05/05/2020,MHC,2.72,2.72,2.65,2.77,2.65,2.71,-70,-2.57,"15,550",42,0,0,"15,550",42,"109,728"
205,05/05/2020,MSH,32.45,33,32.8,33,32.1,32.59,350,1.08,"23,440",765,0,0,"23,440",765,"1,640,308"
206,05/05/2020,MSN,57.3,57.2,56.4,57.5,56.4,56.8,-900,-1.57,"1,098,980","62,335",0,0,"1,098,980","62,335","65,928,580"
207,05/05/2020,MWG,79.4,79.8,79.3,80.6,78.8,79.69,-100,-0.13,"522,280","41,612","20,000","1,576","542,280","43,188","35,908,422"
208,05/05/2020,NAF,24.7,25.3,24.4,25.3,23.9,24.55,-300,-1.21,"30,090",738,"62,000","1,488","92,090","2,226","1,084,332"
209,05/05/2020,NAV,19,19.4,19.5,19.5,19.4,19.4,500,2.63,"2,010",39,0,0,"2,010",39,"156,000"
210,05/05/2020,NBB,19.05,19,19,19,19,18.42,-50,-0.26,390,7,0,0,390,7,"1,773,104"
211,05/05/2020,NCT,59.3,59.3,59.3,59.5,59.2,59.3,0,0,"17,600","1,044",0,0,"17,600","1,044","1,551,628"
212,05/05/2020,NHH,41.7,41.7,42.9,44,41.7,42.41,"1,200",2.88,"248,080","10,520",0,0,"248,080","10,520","1,477,476"
213,05/05/2020,NKG,6.55,6.55,6.55,6.9,6.53,6.57,0,0,"1,226,550","8,056",0,0,"1,226,550","8,056","1,192,099"
214,05/05/2020,NLG,22.5,22.3,22.4,22.8,22,22.3,-100,-0.44,"384,290","8,573",0,0,"384,290","8,573","5,593,338"
215,05/05/2020,NNC,42,42.1,43.9,44.5,42.1,43.1,"1,900",4.52,"1,970",85,0,0,"1,970",85,"962,288"
216,05/05/2020,NSC,64,62.1,64,64,62,62.5,0,0,560,35,0,0,560,35,"1,124,769"
217,05/05/2020,NT2,20.05,20,19.95,20.1,19.95,20,-100,-0.5,"244,520","4,890",0,0,"244,520","4,890","5,743,127"
218,05/05/2020,NTL,16.85,16.75,16.85,16.85,16.55,16.68,0,0,"83,700","1,396",0,0,"83,700","1,396","1,027,681"
219,05/05/2020,NVL,52.8,52.8,52.8,54.5,52,52.94,0,0,"1,818,920","96,262","289,000","15,160","2,107,920","111,422","51,191,754"
220,05/05/2020,NVT,5.2,5.2,5.2,5.2,5.2,0,0,0,0,0,0,0,0,0,"470,600"
221,05/05/2020,OGC,3.29,3.45,3.3,3.45,3.29,3.32,10,0.3,"2,014,530","6,724",0,0,"2,014,530","6,724","990,000"
222,05/05/2020,OPC,55.5,54.6,59.3,59.3,54.6,56.38,"3,800",6.85,"10,610",599,0,0,"10,610",599,"1,576,033"
223,05/05/2020,PAC,22.4,22.4,22.1,22.4,21.7,21.98,-300,-1.34,"68,940","1,516",0,0,"68,940","1,516","1,027,025"
224,05/05/2020,PAN,23,22.9,22.9,23.1,22.9,22.98,-100,-0.43,"30,570",702,0,0,"30,570",702,"4,953,031"
225,05/05/2020,PC1,14.2,14.2,14.15,14.4,14.1,14.18,-50,-0.35,"168,390","2,388",0,0,"168,390","2,388","2,254,427"
226,05/05/2020,PDN,60.5,59,59,59,59,0,"-1,500",-2.48,10,1,0,0,10,1,"1,092,795"
227,05/05/2020,PDR,26.9,26.8,26.15,27,25.9,26.4,-750,-2.79,"644,800","17,023",0,0,"644,800","17,023","8,568,256"
228,05/05/2020,PET,7.05,7.1,7.06,7.1,7,7.07,10,0.14,"26,160",185,0,0,"26,160",185,"600,169"
229,05/05/2020,PGC,13.3,13.3,13.3,13.3,13.3,13.32,0,0,"10,820",144,0,0,"10,820",144,"802,512"
230,05/05/2020,PGD,30.2,30.2,30,30.2,30,29.17,-200,-0.66,500,15,0,0,500,15,"2,699,942"
231,05/05/2020,PGI,14.75,15,15.75,15.75,15,15.25,"1,000",6.78,"1,770",27,0,0,"1,770",27,"1,397,305"
232,05/05/2020,PHC,9.87,9.87,9.6,9.88,9.6,9.67,-270,-2.74,"29,720",287,0,0,"29,720",287,"247,183"
233,05/05/2020,PHR,43.3,43.5,44.05,44.35,43.2,43.74,750,1.73,"798,780","34,939",0,0,"798,780","34,939","5,968,740"
234,05/05/2020,PIT,3.82,3.9,3.9,4,3.9,3.7,80,2.09,"1,100",4,0,0,"1,100",4,"55,420"
235,05/05/2020,PJT,9.5,9.98,9.98,9.98,9.98,0,480,5.05,10,0,0,0,10,0,"153,298"
236,05/05/2020,PLP,7.67,7.67,7.65,7.67,7.6,7.64,-20,-0.26,"39,310",300,0,0,"39,310",300,"191,250"
237,05/05/2020,PLX,40.1,39.5,40.4,40.65,39.5,40.27,300,0.75,"545,090","21,923",0,0,"545,090","21,923","48,108,855"
238,05/05/2020,PME,59.9,59.3,59.9,59.9,59.3,59.83,0,0,"6,200",371,"23,780","1,427","29,980","1,798","4,493,196"
239,05/05/2020,PMG,11.6,11.6,11.3,11.65,11.3,12.73,-300,-2.59,"1,160",13,"68,000",789,"69,160",802,"476,002"
240,05/05/2020,PNC,8.98,9.3,9.3,9.3,8.95,12.5,320,3.56,90,1,0,0,90,1,"100,434"
241,05/05/2020,PNJ,56.5,56.8,56,57.1,55.7,56.11,-500,-0.88,"786,060","44,104","156,000","9,422","942,060","53,526","12,610,538"
242,05/05/2020,POM,4.21,4.21,4.15,4.21,4.15,4.02,-60,-1.43,"2,540",11,0,0,"2,540",11,"1,155,956"
243,05/05/2020,POW,9.82,9.82,9.66,9.82,9.51,9.64,-160,-1.63,"4,936,160","47,587",0,0,"4,936,160","47,587","22,622,480"
244,05/05/2020,PPC,24.35,24.35,24.5,24.6,24.3,24.48,150,0.62,"39,840",976,0,0,"39,840",976,"7,855,020"
245,05/05/2020,PTB,43.7,43.7,44,44,42.5,43.38,300,0.69,"123,090","5,368",0,0,"123,090","5,368","2,081,175"
246,05/05/2020,PTC,6.95,6.92,6.9,6.92,6.47,6.58,-50,-0.72,"5,170",34,0,0,"5,170",34,"111,849"
247,05/05/2020,PTL,3.49,3.3,3.5,3.5,3.3,0,10,0.29,360,1,0,0,360,1,"346,028"
248,05/05/2020,PVD,9.23,9.45,9.51,9.59,9.26,9.41,280,3.03,"3,631,780","34,184",0,0,"3,631,780","34,184","4,004,944"
249,05/05/2020,PVT,9.65,9.7,9.72,9.8,9.59,9.66,70,0.73,"982,870","9,499",0,0,"982,870","9,499","2,735,598"
250,05/05/2020,PXI,2.84,2.88,2.88,2.88,2.84,2.86,40,1.41,"24,600",70,0,0,"24,600",70,"86,400"
251,05/05/2020,PXS,3.55,3.6,3.65,3.7,3.58,3.64,100,2.82,"40,200",146,"2,286,120","8,001","2,326,320","8,147","219,000"
252,05/05/2020,PXT,1.06,1.05,1.05,1.06,1.05,1.08,-10,-0.94,"8,330",9,0,0,"8,330",9,"21,000"
253,05/05/2020,QBS,1.85,1.9,1.88,1.9,1.83,1.84,30,1.62,"38,760",72,0,0,"38,760",72,"130,340"
254,05/05/2020,QCG,7.2,7.2,7.3,7.44,7.19,7.28,100,1.39,"402,810","2,933",0,0,"402,810","2,933","2,008,443"
255,05/05/2020,RAL,74,74,78,78,74,75.65,"4,000",5.41,"26,750","2,026",0,0,"26,750","2,026","897,000"
256,05/05/2020,RDP,7.5,7.5,7.6,7.6,7.5,7.47,100,1.33,"3,410",26,0,0,"3,410",26,"283,759"
257,05/05/2020,REE,29.6,29.6,30,30,29.6,29.83,400,1.35,"226,730","6,765","20,000",633,"246,730","7,398","9,301,528"
258,05/05/2020,RIC,4.88,4.54,4.54,4.54,4.54,0,-340,-6.97,20,0,0,0,20,0,"319,474"
259,05/05/2020,ROS,3.52,3.51,3.59,3.63,3.51,3.58,70,1.99,"4,118,560","14,743",0,0,"4,118,560","14,743","2,037,677"
260,05/05/2020,S4A,27.5,27.5,28,28,27.5,27.19,500,1.82,"1,150",32,0,0,"1,150",32,"1,181,600"
261,05/05/2020,SAB,155,155,151.7,155,150.9,152.04,"-3,300",-2.13,"117,620","17,887",0,0,"117,620","17,887","97,282,356"
262,05/05/2020,SAM,9.1,9.1,9.1,9.1,9.1,9.09,0,0,"76,750",698,0,0,"76,750",698,"2,334,191"
263,05/05/2020,SAV,8.8,8.6,8.19,8.6,8.19,8.41,-610,-6.93,"18,790",157,0,0,"18,790",157,"110,794"
264,05/05/2020,SBA,14,14,13.95,14,13.9,13.95,-50,-0.36,"42,070",587,0,0,"42,070",587,"840,978"
265,05/05/2020,SBT,14.15,14.2,14.15,14.3,14.1,14.19,0,0,"2,258,080","32,039","2,564,380","36,671","4,822,460","68,710","8,302,379"
266,05/05/2020,SBV,8.89,9,9.2,9.2,9,9.1,310,3.49,"23,750",216,0,0,"23,750",216,"251,220"
267,05/05/2020,SC5,19.8,19.8,19.8,19.8,19.8,0,0,0,0,0,0,0,0,0,"296,673"
268,05/05/2020,SCD,25.95,25.95,25.95,25.95,25.95,0,0,0,0,0,0,0,0,0,"219,995"
269,05/05/2020,SCR,4.46,4.46,4.42,4.47,4.38,4.44,-40,-0.9,"1,571,040","6,966",0,0,"1,571,040","6,966","1,619,295"
270,05/05/2020,SCS,104.8,104.8,104,104.8,103,104,-800,-0.76,"169,520","17,630","350,000","36,400","519,520","54,030","5,238,033"
271,05/05/2020,SFC,20.5,20.5,20.5,20.5,20.5,0,0,0,0,0,0,0,0,0,"230,314"
272,05/05/2020,SFG,5.5,5.3,5.39,5.5,5.3,5.35,-110,-2,"4,600",25,0,0,"4,600",25,"258,167"
273,05/05/2020,SFI,17.9,19.15,18.1,19.15,18.1,21.43,200,1.12,730,13,0,0,730,13,"270,148"
274,05/05/2020,SGN,70.5,71,70.5,71,70.5,71.62,0,0,760,54,0,0,760,54,"2,364,118"
275,05/05/2020,SGR,14.5,14.5,15.5,15.5,14.5,15,"1,000",6.9,200,3,0,0,200,3,"705,869"
276,05/05/2020,SGT,4.3,4.3,4.4,4.4,4,3.99,100,2.33,"3,510",14,0,0,"3,510",14,"325,607"
277,05/05/2020,SHA,4.2,4.18,4.1,4.18,4,4.26,-100,-2.38,"1,880",8,0,0,"1,880",8,"124,382"
278,05/05/2020,SHI,8.58,8.58,8.56,8.6,8.45,8.51,-20,-0.23,"580,740","4,941","328,300","2,789","909,040","7,730","742,745"
279,05/05/2020,SHP,23,23,23.2,24,23,23.95,200,0.87,"5,040",119,0,0,"5,040",119,"2,174,077"
280,05/05/2020,SII,20.7,20.7,20.7,20.7,20.7,0,0,0,0,0,0,0,0,0,"1,336,229"
281,05/05/2020,SJD,16.8,16.8,16.8,16.8,16.7,16.68,0,0,"12,180",204,0,0,"12,180",204,"1,159,177"
282,05/05/2020,SJF,1.85,1.87,1.86,1.9,1.8,1.86,10,0.54,"759,790","1,412",0,0,"759,790","1,412","147,312"
283,05/05/2020,SJS,17.95,17.8,17.95,18.2,17.6,17.81,0,0,"16,680",298,0,0,"16,680",298,"2,044,460"
284,05/05/2020,SKG,9.8,9.62,9.76,9.8,9.62,9.72,-40,-0.41,"171,370","1,664",0,0,"171,370","1,664","618,118"
285,05/05/2020,SMA,17.3,18.5,16.1,18.5,16.1,15.39,"-1,200",-6.94,130,2,0,0,130,2,"306,246"
286,05/05/2020,SMB,29.75,29.65,29.5,29.65,29.5,29.63,-250,-0.84,"7,660",227,0,0,"7,660",227,"880,476"
287,05/05/2020,SMC,11,10.4,10.9,11,10.4,10.2,-100,-0.91,490,5,0,0,490,5,"664,060"
288,05/05/2020,SPM,10.75,10.75,10.75,10.75,10.75,0,0,0,10,0,0,0,10,0,"148,028"
289,05/05/2020,SRC,17.45,17.1,17.2,17.2,16.5,16.55,-250,-1.43,"4,610",76,0,0,"4,610",76,"482,690"
290,05/05/2020,SRF,13.4,13,13.35,13.35,12.65,13.25,-50,-0.37,"2,590",34,0,0,"2,590",34,"410,051"
291,05/05/2020,SSC,53.4,53.4,53.4,53.4,53.4,0,0,0,0,0,0,0,0,0,"708,713"
292,05/05/2020,SSI,12.7,12.7,12.65,12.9,12.6,12.72,-50,-0.39,"1,667,710","21,193",0,0,"1,667,710","21,193","7,601,845"
293,05/05/2020,ST8,12.5,12,12,12,12,12,-500,-4,"2,000",24,0,0,"2,000",24,"308,651"
294,05/05/2020,STB,8.98,8.98,8.97,9.09,8.93,8.97,-10,-0.11,"4,803,310","43,100","320,000","2,876","5,123,310","45,976","16,178,771"
295,05/05/2020,STG,15.6,15.7,15.7,15.7,15.7,11.11,100,0.64,90,1,0,0,90,1,"1,542,578"
296,05/05/2020,STK,16.4,16.4,16.4,16.6,16.25,16.47,0,0,"5,160",85,0,0,"5,160",85,"1,159,922"
297,05/05/2020,SVC,60.6,64.8,64.8,64.8,64.8,64.8,"4,200",6.93,"110,640","7,169",0,0,"110,640","7,169","1,618,413"
298,05/05/2020,SVI,76,70.7,70.7,70.7,70.7,100,"-5,300",-6.97,10,1,0,0,10,1,"907,253"
299,05/05/2020,SVT,8,8,8,8,8,0,0,0,0,0,0,0,0,0,"84,215"
300,05/05/2020,SZC,17.45,17.6,18,18.2,17.3,17.74,550,3.15,"522,250","9,269",0,0,"522,250","9,269","1,800,000"
301,05/05/2020,SZL,37.5,38.9,37.85,38.9,37.55,37.93,350,0.93,"16,700",633,0,0,"16,700",633,"688,526"
302,05/05/2020,TAC,25,25.8,26,26,25.2,25.62,"1,000",4,"19,280",496,0,0,"19,280",496,"880,780"
303,05/05/2020,TBC,22.5,22.8,22.8,22.8,22.5,23.33,300,1.33,600,14,0,0,600,14,"1,447,800"
304,05/05/2020,TCB,17.4,17.5,17.4,17.6,17.35,17.41,0,0,"546,010","9,507","519,990","9,672","1,066,000","19,179","60,902,435"
305,05/05/2020,TCD,9.5,9.48,10,10,9.45,9.48,500,5.26,"19,900",190,0,0,"19,900",190,"423,024"
306,05/05/2020,TCH,21,20.1,21.95,22.3,20.1,21.09,950,4.52,"2,055,150","42,989",0,0,"2,055,150","42,989","7,754,311"
307,05/05/2020,TCL,17.8,17.7,17.8,17.8,17.7,17.81,0,0,"10,810",192,0,0,"10,810",192,"536,820"
308,05/05/2020,TCM,15,14.95,14.6,15,14.55,14.7,-400,-2.67,"224,960","3,306",0,0,"224,960","3,306","845,580"
309,05/05/2020,TCO,9.3,8.65,8.65,8.65,8.65,6.67,-650,-6.99,150,1,0,0,150,1,"144,698"
310,05/05/2020,TCR,4.2,4.2,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,"190,786"
311,05/05/2020,TCT,34.2,34.5,34.5,35,34.5,34.79,300,0.88,"7,990",278,0,0,"7,990",278,"441,186"
312,05/05/2020,TDC,7.56,7.52,7.54,7.68,7.52,7.56,-20,-0.26,"23,100",175,0,0,"23,100",175,"754,000"
313,05/05/2020,TDG,1.74,1.74,1.75,1.75,1.71,1.73,10,0.57,"264,530",459,0,0,"264,530",459,"29,348"
314,05/05/2020,TDH,7.9,7.9,8.04,8.1,7.77,7.9,140,1.77,"845,230","6,684",0,0,"845,230","6,684","754,782"
315,05/05/2020,TDM,20.2,20.7,20.3,20.7,20.1,20.28,100,0.5,"151,990","3,084",0,0,"151,990","3,084","1,942,710"
316,05/05/2020,TDW,22.3,23.8,23.85,23.85,23.8,25,"1,550",6.95,160,4,0,0,160,4,"202,725"
317,05/05/2020,TEG,3.05,3.05,3.05,3.05,3.05,0,0,0,0,0,0,0,0,0,"98,770"
318,05/05/2020,TGG,0.85,0.85,0.84,0.86,0.83,0.84,-10,-1.18,"333,380",281,0,0,"333,380",281,"22,932"
319,05/05/2020,THG,45.5,45.5,46.35,46.9,45.5,45.98,850,1.87,"19,370",891,0,0,"19,370",891,"611,809"
320,05/05/2020,THI,27.6,27.85,27.85,27.85,27.85,0,250,0.91,30,1,0,0,30,1,"1,225,400"
321,05/05/2020,TIP,17.85,17.4,18,18.5,17.4,17.83,150,0.84,"120,330","2,145",0,0,"120,330","2,145","468,057"
322,05/05/2020,TIX,30,30,30,30,30,0,0,0,0,0,0,0,0,0,"900,000"
323,05/05/2020,TLD,4.81,5.14,5.14,5.14,4.81,5.15,330,6.86,"98,630",507,0,0,"98,630",507,"96,220"
324,05/05/2020,TLG,30,30.35,30.5,30.8,30.05,30.35,500,1.67,"229,640","6,972",0,0,"229,640","6,972","2,372,731"
325,05/05/2020,TLH,2.91,2.98,2.94,3,2.88,2.91,30,1.03,"65,670",191,0,0,"65,670",191,"295,913"
326,05/05/2020,TMP,32.5,32.5,32.5,32.5,32.5,32.81,0,0,"1,290",42,0,0,"1,290",42,"2,275,000"
327,05/05/2020,TMS,27,25.25,26.7,26.8,25.2,25.87,-300,-1.11,"13,780",357,0,0,"13,780",357,"1,684,738"
328,05/05/2020,TMT,5.2,5.2,5.2,5.2,5.2,0,0,0,0,0,0,0,0,0,"191,765"
329,05/05/2020,TN1,64.7,64.3,64.7,64.7,64.3,63.75,0,0,"1,150",74,0,0,"1,150",74,"860,510"
330,05/05/2020,TNA,15.1,15.1,15.1,15.4,15,15.11,0,0,"28,400",429,0,0,"28,400",429,"517,162"
331,05/05/2020,TNC,16.2,15.55,16.75,16.75,15.55,16.6,550,3.4,"27,050",452,0,0,"27,050",452,"322,438"
332,05/05/2020,TNI,10.3,10.3,10.35,10.35,10.25,10.3,50,0.49,"263,740","2,717","828,000","8,339","1,091,740","11,056","543,375"
333,05/05/2020,TNT,1.56,1.51,1.49,1.55,1.46,1.48,-70,-4.49,"39,190",58,0,0,"39,190",58,"37,995"
334,05/05/2020,TPB,17.4,17.6,17.6,17.6,17.4,17.52,200,1.15,"33,750",592,"2,730,000","47,502","2,763,750","48,094","14,371,687"
335,05/05/2020,TPC,7.95,7.51,7.51,7.51,7.51,0,-440,-5.53,10,0,0,0,10,0,"169,102"
336,05/05/2020,TRA,56,55.1,56.5,57,55.1,56.37,500,0.89,"8,870",500,0,0,"8,870",500,"2,341,956"
337,05/05/2020,TRC,26.1,26.1,26.1,27,26.1,26.27,0,0,"61,620","1,617",0,0,"61,620","1,617","760,162"
338,05/05/2020,TS4,2.36,2.36,2.39,2.42,2.35,2.38,30,1.27,"54,670",130,0,0,"54,670",130,"38,363"
339,05/05/2020,TSC,2.32,2.32,2.35,2.35,2.29,2.32,30,1.29,"483,490","1,122",0,0,"483,490","1,122","346,973"
340,05/05/2020,TTB,2.9,2.9,2.93,2.93,2.88,2.91,30,1.03,"249,240",725,0,0,"249,240",725,"137,203"
341,05/05/2020,TTE,13.9,13.9,13.9,13.9,13.9,0,0,0,0,0,0,0,0,0,"396,017"
342,05/05/2020,TTF,2.12,2.12,2.08,2.13,2.07,2.09,-40,-1.89,"1,637,590","3,426",0,0,"1,637,590","3,426","647,292"
343,05/05/2020,TV2,61,62.8,62.2,63,61.7,62.29,"1,200",1.97,"44,020","2,742",0,0,"44,020","2,742","1,493,429"
344,05/05/2020,TVB,10,9.99,10,10,9.8,9.87,0,0,"456,260","4,506",0,0,"456,260","4,506","485,747"
345,05/05/2020,TVS,10.8,10.8,10.8,10.8,10.8,10,0,0,"22,350",241,0,0,"22,350",241,"973,347"
346,05/05/2020,TVT,19.6,20.2,20.2,20.2,20.2,20,600,3.06,100,2,0,0,100,2,"424,200"
347,05/05/2020,TYA,12.35,12.35,12.25,12.5,12.25,12.32,-100,-0.81,"29,460",363,0,0,"29,460",363,"375,837"
348,05/05/2020,UDC,2.96,3.14,3,3.14,2.79,2.22,40,1.35,480,1,0,0,480,1,"104,118"
349,05/05/2020,UIC,41.3,43,41.85,43,41,45.46,550,1.33,190,8,0,0,190,8,"334,800"
350,05/05/2020,VAF,4.91,4.91,4.91,4.91,4.91,0,0,0,0,0,0,0,0,0,"184,937"
351,05/05/2020,VCB,67.4,67.3,66.8,67.7,66.8,67.02,-600,-0.89,"1,007,640","67,518",0,0,"1,007,640","67,518","247,753,014"
352,05/05/2020,VCF,211.9,211.7,205,211.7,205,200,"-6,900",-3.26,50,10,0,0,50,10,"5,448,723"
353,05/05/2020,VCI,17.75,18.2,18.5,18.5,17.8,18.21,750,4.23,"281,980","5,139",0,0,"281,980","5,139","3,039,254"
354,05/05/2020,VDP,34.5,36.9,36.6,36.9,36.6,36.45,"2,100",6.09,"3,210",117,0,0,"3,210",117,"466,632"
355,05/05/2020,VDS,5.87,5.87,5.87,5.87,5.87,0,0,0,0,0,0,0,0,0,"587,586"
356,05/05/2020,VFG,38,39.9,35.4,39.9,35.4,50,"-2,600",-6.84,50,2,0,0,50,2,"1,135,875"
357,05/05/2020,VGC,16.5,16.7,17.3,17.3,16.45,16.6,800,4.85,"362,270","6,103",0,0,"362,270","6,103","7,756,455"
358,05/05/2020,VHC,29.45,29.5,29.4,30,29.25,29.49,-50,-0.17,"243,940","7,193",0,0,"243,940","7,193","5,349,213"
359,05/05/2020,VHM,64.9,64.7,63.6,65.5,63.4,63.83,"-1,300",-2,"2,397,120","152,983",0,0,"2,397,120","152,983","209,213,085"
360,05/05/2020,VIC,91.8,91.8,92.7,93,91.8,92.51,900,0.98,"274,700","25,433",0,0,"274,700","25,433","313,551,316"
361,05/05/2020,VID,3.7,3.46,3.65,3.65,3.45,3.5,-50,-1.35,"8,190",28,0,0,"8,190",28,"102,470"
362,05/05/2020,VIP,4.3,4.32,4.4,4.43,4.31,4.38,100,2.33,"122,120",534,0,0,"122,120",534,"288,072"
363,05/05/2020,VIS,20.1,20.1,20.1,20.1,20.1,0,0,0,0,0,0,0,0,0,"1,483,991"
364,05/05/2020,VJC,114.3,114.2,111.5,114.3,111.2,112.51,"-2,800",-2.45,"257,530","28,956",0,0,"257,530","28,956","58,408,003"
365,05/05/2020,VMD,21.2,20,20,20,20,0,"-1,200",-5.66,10,0,0,0,10,0,"308,805"
366,05/05/2020,VND,10.75,10.75,10.7,10.8,10.65,10.72,-50,-0.47,"259,120","2,777",0,0,"259,120","2,777","2,231,649"
367,05/05/2020,VNE,3.97,4.04,4.01,4.2,4,4.14,40,1.01,"134,620",558,0,0,"134,620",558,"328,555"
368,05/05/2020,VNG,13.3,13.6,13.3,13.6,13.1,13.31,0,0,"176,590","2,352",0,0,"176,590","2,352","1,293,779"
369,05/05/2020,VNL,14,14.95,14.6,14.95,14.6,14.29,600,4.29,70,1,0,0,70,1,"131,400"
370,05/05/2020,VNM,97.6,98.8,100.5,100.9,98,99.67,"2,900",2.97,"1,163,800","116,079","1,788,660","178,493","2,952,460","294,572","175,008,458"
371,05/05/2020,VNS,9.1,9.1,9.06,9.1,9,9.33,-40,-0.44,"2,430",22,0,0,"2,430",22,"614,804"
372,05/05/2020,VOS,1.35,1.35,1.37,1.37,1.35,1.36,20,1.48,"33,570",46,0,0,"33,570",46,"191,800"
373,05/05/2020,VPB,20.05,20.25,20.35,20.45,20,20.23,300,1.5,"2,323,990","47,017","5,677,000","113,588","8,000,990","160,605","49,608,179"
374,05/05/2020,VPD,14.5,14.4,14.5,14.5,14,14.49,0,0,690,10,0,0,690,10,"1,545,550"
375,05/05/2020,VPG,18.95,18.95,18.7,18.95,17.65,17.9,-250,-1.32,"1,710",30,0,0,"1,710",30,"494,613"
376,05/05/2020,VPH,3.6,3.6,3.68,3.69,3.6,3.67,80,2.22,"193,900",711,"2,350,000","7,990","2,543,900","8,701","350,917"
377,05/05/2020,VPI,42,42,42.05,42.4,42,42.16,50,0.12,"764,400","32,219",0,0,"764,400","32,219","6,728,000"
378,05/05/2020,VPS,11.6,11.6,11.6,11.6,11.6,0,0,0,0,0,0,0,0,0,"283,745"
379,05/05/2020,VRC,5.9,5.9,5.75,5.98,5.72,5.76,-150,-2.54,"114,010",657,0,0,"114,010",657,"287,500"
380,05/05/2020,VRE,23.45,23.5,23.55,23.85,23.5,23.65,100,0.43,"2,480,820","58,629",0,0,"2,480,820","58,629","53,513,099"
381,05/05/2020,VSC,25.5,25.5,26,26.1,25.25,25.68,500,1.96,"109,790","2,821",0,0,"109,790","2,821","1,433,193"
382,05/05/2020,VSH,17.5,17.5,17.7,18.15,17.5,18.07,200,1.14,"26,850",483,0,0,"26,850",483,"3,650,470"
383,05/05/2020,VSI,26.15,24.8,24.35,24.8,24.35,23.97,"-1,800",-6.88,"1,210",29,0,0,"1,210",29,"321,420"
384,05/05/2020,VTB,10.55,11.2,10.6,11.2,10.15,10.11,50,0.47,"2,920",30,0,0,"2,920",30,"114,528"
385,05/05/2020,VTO,6.93,7,6.93,7,6.93,6.96,0,0,"80,430",559,0,0,"80,430",559,"546,546"
386,05/05/2020,YBM,3.51,3.51,3.5,3.51,3.49,3.48,-10,-0.28,"2,010",7,0,0,"2,010",7,"50,050"
387,05/05/2020,YEG,54.5,54.4,53.5,54.5,52.5,53.37,"-1,000",-1.83,"22,200","1,186",0,0,"22,200","1,186","1,578,551"
